problem_id,difficulty,content_grouping,KCs (comma separated),max grade,type,options,problem_file_location,problem_name
QMBdgwtAHrT1L,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.16,Other Ways to Create and Change Arrays #15T
QMB2IDbnwMqNf,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.17,Other Ways to Create and Change Arrays #80N
QMB8Tho0iMF3v,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.18,Other Ways to Create and Change Arrays #69G
QMBSojANmsdUT,1,CG1.2.6,"2.3.8,2.3.1,2.3.3,2.8.1,2.3.14,2.3.15,2.1.2,2.1.3,2.1.1",,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.19,Other Ways to Create and Change Arrays #94J
QMBe3vOntZgop,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.0,Other Ways to Create and Change Arrays #54T
QMBK6YMlWOVec,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.1,Other Ways to Create and Change Arrays #05L
QMBXJGUKN2vEO,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.2,Other Ways to Create and Change Arrays #95G
QMBRKH5y2aiY7,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.3,Other Ways to Create and Change Arrays #35N
QMBsyKN5uRiLP,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.4,Other Ways to Create and Change Arrays #80H
QMBueLFGVfiMg,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.5,Other Ways to Create and Change Arrays #36R
QMBDL9jay8oR6,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.6,Other Ways to Create and Change Arrays #80Z
QMBO9oZG3j0Hr,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.7,Other Ways to Create and Change Arrays #25C
QMBas8QyZvIBM,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.8,Other Ways to Create and Change Arrays #61I
QMBTZybPV6rLn,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.9,Other Ways to Create and Change Arrays #36A
QMB6MrCYVPXgT,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.10,Other Ways to Create and Change Arrays #14C
QMBzmlM1ctyvQ,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.11,Other Ways to Create and Change Arrays #17M
QMBuzh3AR1CGb,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.12,Other Ways to Create and Change Arrays #15X
QMBsEcmKIOkJU,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.13,Other Ways to Create and Change Arrays #19M
QMBKuG8ZiLsyg,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.14,Other Ways to Create and Change Arrays #50B
QMBpq9MFAPclI,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.15,Other Ways to Create and Change Arrays #85F
QMBAZsoaMGnuv,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.16,Other Ways to Create and Change Arrays #95W
QMBm3VzLaF65E,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.17,Other Ways to Create and Change Arrays #79I
QMBLvNKBP7mUD,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.18,Other Ways to Create and Change Arrays #65H
QMB803VZxCy7t,2,CG1.2.6,2.6.4,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.1.19,Other Ways to Create and Change Arrays #65D
QMBDNMG7HlbpV,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.0,Other Ways to Create and Change Arrays #80W
QMBhFaQeuHJ8r,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.1,Other Ways to Create and Change Arrays #49K
QMBn8IWA9BUdg,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.2,Other Ways to Create and Change Arrays #54O
QMBljmZ8UteT4,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.3,Other Ways to Create and Change Arrays #42G
QMB4TJr9SnujG,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.4,Other Ways to Create and Change Arrays #79R
QMBI5oxNstPLw,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.5,Other Ways to Create and Change Arrays #13G
QMBbaKUQfLwF3,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.6,Other Ways to Create and Change Arrays #19U
QMBFIsgWNlZfp,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.7,Other Ways to Create and Change Arrays #46S
QMB1gC6LDk5mq,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.8,Other Ways to Create and Change Arrays #39Y
QMBm9tDzqHWcA,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.9,Other Ways to Create and Change Arrays #23L
QMBIENYyJh54F,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.10,Other Ways to Create and Change Arrays #03J
QMBJWk9uQjEMD,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.11,Other Ways to Create and Change Arrays #07L
QMBIh5xAWDLUY,2,CG1.2.6,2.6.6,,Checkbox,,https://courses.edx.org/xblock/block-v1:HarvardX+QMB1+2T2017+type@problem+block@makeDynamicQuestions.py.arr24.2.12,Other Ways to Create and Change Arrays #96J
